"","sYNGEO_ID","begin","end","span","completene","Origin","Longitude","Latitude","MAIN_BAS","Distance","idsites","BvCode","ccm2_strahler","ccm2_pfafstetter","ccm2_length","ccm2_cumlength","ccm2_drainagArea_km","ccm2_altgradient","rivex_distMouth","rivex_mainchannel","rivex_upstrlength","rivex_shreve","rivex_strahler","rivex_length","elev"
"605",523,1995,2004,10,1,"France",1.500324784,42.91896,2080020590,3228.725092,605,"bv_39",1,4464247,1249,1248,3,15.1,432299.844,0,1251.752,1,1,1251.751581,1134
"606",526,1995,2004,10,1,"France",0.804923832,42.917,2080020590,108.3078736,606,"bv_39",3,4492951,1583,15139,19,4.2,446313.406,0,15139.126,8,3,1584.511598,841
"607",522,1995,2004,10,0.9,"France",1.314949496,42.89757,2080020590,29.91540387,607,"bv_39",4,448651,1766,77500,113,1.1,461103.969,0,77502.75,34,4,1762.453614,603
"608",829,2007,2016,10,0.9,"Spain",-2.813138,42.81262,2080017150,324.5249649,608,"bv_41",4,963371,2631,495821,944,0.2,776630.375,0,495702.188,112,4,2633.238437,480
"609",856,2007,2016,10,1,"Spain",-3.049634,42.82513,2080017150,307.1858905,609,"bv_41",4,97431,4821,145190,292,0.5,782794.625,0,145217.563,53,4,4817.367762,517
"610",870,2007,2016,10,0.9,"Spain",-3.045683,42.77704,2080017150,124.5798146,610,"bv_41",4,9741,3356,173142,352,0.4,777977.25,0,173226.375,61,4,3365.319907,484
"611",851,2007,2016,10,1,"Spain",-2.595797,42.70148,2080017150,95.26868563,611,"bv_41",2,96291,524,15398,38,0.8,786665.375,0,15423.305,4,2,527.2638935,627
"612",830,2007,2016,10,1,"Spain",-2.398154,42.69436,2080017150,19.46465695,612,"bv_41",3,9285,7518,38464,112,0.7,689721,0,38456.68,9,3,7504.185954,598
"613",878,2007,2016,10,0.9,"Spain",-2.84529,42.69162,2080017150,38.94797226,613,"bv_41",3,9621,6428,106777,308,0.5,761920.563,0,106947.516,22,3,6448.886264,475
"614",890,2007,2016,10,1,"Spain",-2.916901,42.73763,2080017150,250.9614824,614,"bv_41",3,97211,9301,150671,309,0.3,765399.5,0,150753.672,39,3,9318.371334,483
"615",843,2007,2016,10,1,"Spain",-2.334549,42.67485,2080017150,204.7229557,615,"bv_41",1,927792,424,424,1,0.7,675680.25,0,423.842,1,1,423.8418985,544
"616",847,2007,2016,10,1,"Spain",-2.896588,42.677,2080017150,93.21568787,616,"bv_41",4,961,2256,644857,1366,0.2,755471.688,0,644959.375,142,4,2263.418953,455
"617",869,2007,2016,10,1,"Spain",-2.83554,42.65307,2080017150,201.8553479,617,"bv_41",3,95613,7294,51324,93,1.1,757016.375,0,51354.824,17,3,7302.315267,507
"618",819,2007,2016,10,1,"Spain",-2.473415,42.634,2080017150,126.4986044,618,"bv_41",3,92933,3904,36098,85,0.5,691815.5,0,36128.406,18,3,3898.231874,658
"619",541,1995,2004,10,0.9,"France",-0.007806789,42.72969,2080020330,69.253693,619,"bv_38",3,49833,1000,24850,29,1.9,219601.109,0,24870.32,18,3,1001.489837,1401
"620",525,1995,2004,10,0.9,"France",0.602334623,42.85265,2080020590,20.54778175,620,"bv_39",5,4498191,766,221638,299,0.4,482099.938,0,221777.313,127,5,768.7200666,590
"621",528,1995,2004,10,0.8,"France",1.793430488,42.73806,2080020590,121.5620851,621,"bv_39",4,4464755,383,262610,373,2.6,457870.406,0,262870.219,138,4,381.847706,690
"622",530,1995,2004,10,1,"France",1.449303835,42.64471,2080020590,113.8738821,622,"bv_39",3,44644975,1083,13549,19,11.8,466362.656,0,13570.859,10,3,1086.243117,1836
"623",1743,2002,2011,10,1,"Sweden",13.64854,62.90359,2080031210,292.1461636,623,"bv_70",2,863,3814,21737,85,1.4,305697.813,0,21846.285,4,2,3835.147264,677
"624",1739,2002,2010,9,1,"Sweden",13.65378,62.89407,2080031210,286.9298744,624,"bv_70",2,863,3814,21737,85,1.4,305697.813,0,21846.285,4,2,3835.147264,678
"625",1741,2002,2011,10,1,"Sweden",13.65437,62.8965,2080031210,427.0612461,625,"bv_70",2,863,3814,21737,85,1.4,305697.813,0,21846.285,4,2,3835.147264,678
"626",1738,2002,2011,10,1,"Sweden",14.00583,62.88611,2080031210,1959.385318,626,"bv_70",1,767,13671,13671,31,1.1,277555.906,0,13709.742,1,1,13709.74232,619
"627",1720,2003,2011,9,0.888888889,"Sweden",14.0782,62.60585,2080031210,33.49076854,627,"bv_70",1,7732,4621,4621,8,7.3,261080.891,0,4635.281,1,1,4635.28107,436
"628",1700,2002,2011,10,1,"Sweden",16.43852,62.45301,2080031210,288.6262399,628,"bv_70",2,3961,3887,6976,13,3.7,73260.469,0,6990.22,2,2,3898.757668,89
"629",1701,2002,2011,10,1,"Sweden",16.45024,62.45699,2080031210,74.60132612,629,"bv_70",2,3961,3887,6976,13,3.7,73260.469,0,6990.22,2,2,3898.757668,170
"630",1702,2002,2011,10,1,"Sweden",16.45422,62.46191,2080031210,30.5687637,630,"bv_70",2,3961,3887,6976,13,3.7,73260.469,0,6990.22,2,2,3898.757668,193
"631",1703,2002,2011,10,1,"Sweden",16.45043,62.46597,2080031210,337.556651,631,"bv_70",2,3961,3887,6976,13,3.7,73260.469,0,6990.22,2,2,3898.757668,200
"632",1654,2006,2015,10,1,"Sweden",16.46304,61.73146,2080031310,135.1497367,632,"bv_43",1,249,7191,7191,26,1.3,60356.832,0,7175.541,1,1,7175.540639,231
"633",1655,2006,2015,10,1,"Sweden",16.45784,61.73597,2080031310,102.211474,633,"bv_43",1,249,7191,7191,26,1.3,60356.832,0,7175.541,1,1,7175.540639,215
"634",1656,2006,2015,10,1,"Sweden",16.4537,61.73743,2080031310,25.64057223,634,"bv_43",1,249,7191,7191,26,1.3,60356.832,0,7175.541,1,1,7175.540639,210
"635",1649,2006,2015,10,1,"Sweden",16.62174,61.67309,2080031310,2936.288859,635,"bv_71",1,349,4656,4655,20,0.5,108871.914,0,4653.621,1,1,4653.620681,279
"636",1650,2006,2015,10,1,"Sweden",16.63591,61.68053,2080031310,1822.975853,636,"bv_43",1,2428,824,824,7,5.8,53261.488,0,824.526,1,1,824.5262559,154
"637",1652,2006,2015,10,1,"Sweden",16.6534,61.69128,2080031310,313.5774792,637,"bv_43",1,2428,824,824,7,5.8,53261.488,0,824.526,1,1,824.5262559,154
"638",1653,2006,2015,10,1,"Sweden",16.66183,61.695,2080031310,139.1627733,638,"bv_43",1,2428,824,824,7,5.8,53261.488,0,824.526,1,1,824.5262559,118
"639",1646,2006,2015,10,1,"Sweden",16.76298,61.62963,2080031310,180.3617762,639,"bv_45",2,81,4987,7401,23,2.2,23945.563,0,7378.329,2,2,4969.576897,200
"640",1647,2006,2015,10,1,"Sweden",16.74984,61.63178,2080031310,58.96765211,640,"bv_45",2,81,4987,7401,23,2.2,23945.563,0,7378.329,2,2,4969.576897,219
"641",1648,2006,2015,10,1,"Sweden",16.74989,61.63331,2080031310,229.2758008,641,"bv_45",2,81,4987,7401,23,2.2,23945.563,0,7378.329,2,2,4969.576897,221
"642",1693,2007,2016,10,1,"Sweden",13.46469,62.37006,2080031410,139.3280317,642,"bv_71",2,95441,1066,21648,65,1.6,344022.469,0,21682.148,3,2,1068.157689,548
"643",1687,2007,2016,10,1,"Sweden",14.53489,62.28629,2080031410,326.6838722,643,"bv_71",2,6661,3280,7508,30,2.3,256747.688,0,7521.619,2,2,3289.706812,500
"644",1688,2008,2016,9,1,"Sweden",14.54046,62.28756,2080031410,529.1424187,644,"bv_71",1,6652,483,482,6,3.7,253799.828,0,483.64,1,1,483.6400894,486
"645",1682,2007,2016,10,1,"Sweden",14.68814,62.17421,2080031410,203.9095111,645,"bv_71",2,6261,5094,13943,48,1.2,235519.875,0,13960.454,2,2,5096.63431,433
"646",1678,2007,2016,10,1,"Sweden",13.56471,62.03994,2080031410,424.8269155,646,"bv_71",3,9251,6021,130720,430,0.9,317863.156,0,130703.453,23,3,6006.544665,540
"647",1679,2007,2016,10,1,"Sweden",13.57712,62.04032,2080031410,382.4145124,647,"bv_71",3,9251,6021,130720,430,0.9,317863.156,0,130703.453,23,3,6006.544665,539
"648",1669,2007,2016,10,1,"Sweden",13.49707,62.00399,2080031410,344.8817406,648,"bv_71",1,92525,4680,4679,14,1.5,328735.313,0,4683.074,1,1,4683.073578,643
"649",1671,2007,2016,10,1,"Sweden",13.50529,62.01167,2080031410,386.2180923,649,"bv_71",2,92521,5563,14222,41,0.6,323426.625,0,14230.523,3,2,5563.482003,627
"650",1675,2007,2016,10,1,"Sweden",13.48945,62.029,2080031410,492.0382174,650,"bv_71",2,92521,5563,14222,41,0.6,323426.625,0,14230.523,3,2,5563.482003,597
"651",1676,2007,2016,10,1,"Sweden",13.48979,62.02945,2080031410,497.2430758,651,"bv_71",2,92521,5563,14222,41,0.6,323426.625,0,14230.523,3,2,5563.482003,597
"652",1677,2007,2016,10,1,"Sweden",13.54547,62.0363,2080031410,434.4554225,652,"bv_71",3,9251,6021,130720,430,0.9,317863.156,0,130703.453,23,3,6006.544665,557
"653",1672,2007,2016,10,1,"Sweden",13.36664,62.01117,2080031410,325.9854581,653,"bv_71",1,9267,5911,5911,22,2.8,332592.25,0,5898.542,1,1,5898.542407,696
"654",1674,2007,2016,10,0.9,"Sweden",13.36943,62.0123,2080031410,472.1131244,654,"bv_71",1,9267,5911,5911,22,2.8,332592.25,0,5898.542,1,1,5898.542407,688
"655",1666,2007,2016,10,0.9,"Sweden",13.55585,61.83248,2080031410,417.754649,655,"bv_71",2,8981,15512,27717,96,0.9,341637.563,0,27708.898,2,2,15524.23523,557
"656",1660,2007,2016,10,0.9,"Sweden",13.68615,61.79617,2080031410,194.6401615,656,"bv_71",3,8933,3797,111172,407,0.3,317492.656,0,111088.445,14,3,3788.745279,533
"657",1661,2007,2016,10,0.9,"Sweden",13.60724,61.80447,2080031410,198.2608353,657,"bv_71",1,8954,3880,3879,12,1.9,325619.531,0,3884.951,1,1,3884.9513,540
"658",1553,2007,2016,10,1,"Sweden",17.15763,60.69942,2080031460,140.8474837,658,"bv_57",4,1,31639,312598,1118,0.2,31502.871,1,311436.219,40,4,31502.87034,10
"659",1557,2007,2016,10,1,"Sweden",17.14099,60.71775,2080031460,359.749406,659,"bv_57",4,1,31639,312598,1118,0.2,31502.871,1,311436.219,40,4,31502.87034,14
"660",1559,2007,2016,10,1,"Sweden",17.11274,60.73011,2080031460,358.949639,660,"bv_57",4,1,31639,312598,1118,0.2,31502.871,1,311436.219,40,4,31502.87034,19
"661",1560,2007,2016,10,1,"Sweden",17.10544,60.73063,2080031460,393.715484,661,"bv_57",4,1,31639,312598,1118,0.2,31502.871,1,311436.219,40,4,31502.87034,30
"662",1561,2007,2016,10,1,"Sweden",17.11184,60.73057,2080031460,394.7163069,662,"bv_57",4,1,31639,312598,1118,0.2,31502.871,1,311436.219,40,4,31502.87034,20
"663",1566,2007,2016,10,1,"Sweden",17.09287,60.74553,2080031460,2137.892834,663,"bv_57",4,1,31639,312598,1118,0.2,31502.871,1,311436.219,40,4,31502.87034,34
"664",1570,2007,2016,10,1,"Sweden",17.08602,60.74966,2080031460,2693.397398,664,"bv_57",4,1,31639,312598,1118,0.2,31502.871,1,311436.219,40,4,31502.87034,40
"665",1581,2007,2016,10,1,"Sweden",17.05585,60.76052,2080031460,4546.735592,665,"bv_57",4,1,31639,312598,1118,0.2,31502.871,1,311436.219,40,4,31502.87034,49
"666",1645,2007,2016,10,0.9,"Sweden",13.64593,61.61368,2080031490,336.3548162,666,"bv_69",1,4485,10425,10425,37,1,432078.563,0,10420.23,1,1,10420.23055,617
"667",1644,2007,2016,10,0.9,"Sweden",13.74597,61.59771,2080031490,23.02762536,667,"bv_69",2,4481,3273,19168,70,1.4,420112.406,0,19149.998,3,2,3262.893251,546
"668",1643,2007,2016,10,0.8,"Sweden",12.90389,61.57389,2080031490,465.546676,668,"bv_69",2,8761,5646,8759,20,4.3,527733.875,0,8737.483,2,2,5632.573385,479
"669",1633,2007,2016,10,0.9,"Sweden",14.56617,61.49785,2080031490,27.43282113,669,"bv_69",1,429622,1507,1507,9,2.5,444112.344,0,1501.775,1,1,1501.774882,514
"670",1621,2007,2016,10,1,"Sweden",14.94144,61.29101,2080031490,158.6129877,670,"bv_69",1,42729,11388,11388,50,1.8,389172.688,0,11352.122,1,1,11352.12236,316
"671",1622,2007,2016,10,1,"Sweden",14.86502,61.32013,2080031490,309.9082395,671,"bv_69",1,42729,11388,11388,50,1.8,389172.688,0,11352.122,1,1,11352.12236,394
"672",1624,2007,2016,10,1,"Sweden",14.89605,61.34457,2080031490,2815.372567,672,"bv_69",1,427823,5563,5562,21,1.7,415262.5,0,5557.909,1,1,5557.908664,359
"673",1615,2007,2016,10,1,"Sweden",14.97034,61.15865,2080031490,912.630461,673,"bv_69",1,427145,6011,6011,50,1,369475.938,0,5997.255,1,1,5997.255349,279
"674",1619,2007,2016,10,1,"Sweden",13.48372,61.16823,2080031490,1046.587501,674,"bv_69",1,64923,3514,3514,14,2,428784.344,0,3511.336,1,1,3511.336213,431
"675",1620,2007,2016,10,1,"Sweden",13.47282,61.17002,2080031490,785.1498355,675,"bv_69",1,64923,3514,3514,14,2,428784.344,0,3511.336,1,1,3511.336213,431
"676",1614,2007,2016,10,1,"Sweden",13.82906,61.12093,2080031490,504.5882321,676,"bv_69",1,4389,7518,7518,25,0.8,376094.969,0,7497.287,1,1,7497.286678,428
"677",1612,2007,2016,10,1,"Sweden",14.63018,61.10963,2080031490,87.56392278,677,"bv_69",1,4218,13298,13298,54,1.1,342474.688,0,13246.583,1,1,13246.58269,175
"678",1610,2007,2016,10,1,"Sweden",12.87291,61.06341,2080031490,2132.334544,678,"bv_75",1,96465,2938,2938,14,2.2,568140.375,0,2932.206,1,1,2932.205582,533
"679",1609,2007,2016,10,1,"Sweden",14.59496,61.03617,2080031490,514.2956012,679,"bv_69",1,4214,1566,1565,4,2,323500.344,0,1557.178,1,1,1557.177726,182
"680",1597,2007,2016,10,0.9,"Sweden",15.78331,60.95231,2080031490,1363.679256,680,"bv_69",1,2724,4346,4345,11,2.2,286807.313,0,4324.571,1,1,4324.571347,272
"681",1605,2007,2016,10,1,"Sweden",13.15132,60.95846,2080031490,183.8163571,681,"bv_69",1,764,5587,5587,19,0.6,451553.438,0,5572.953,1,1,5572.952528,480
"682",1599,2007,2016,10,1,"Sweden",14.70667,60.95761,2080031490,247.9973035,682,"bv_69",1,41765,13357,13356,66,0.8,323439.781,0,13335.706,1,1,13335.70583,197
"683",1601,2007,2016,10,1,"Sweden",13.26507,60.94449,2080031490,345.4051087,683,"bv_69",3,7611,9664,74896,238,0.7,437889.531,0,74659.039,10,3,9627.979704,418
"684",1592,2007,2016,10,0.9,"Sweden",14.53816,60.85946,2080031490,937.441743,684,"bv_69",1,4164,8643,8642,23,2.1,322741.313,0,8602.731,1,1,8602.731761,244
"685",1590,2007,2016,10,1,"Sweden",13.40186,60.83208,2080031490,213.752132,685,"bv_69",1,758,4621,4621,20,2.4,422834.969,0,4601.653,1,1,4601.652589,339
"686",1591,2007,2016,10,1,"Sweden",13.27834,60.83565,2080031490,1290.238113,686,"bv_69",1,7564,4463,4462,10,2.3,428443.719,0,4450.777,1,1,4450.776821,466
"687",1596,2007,2016,10,1,"Sweden",13.19751,60.91313,2080031490,1811.906097,687,"bv_69",1,7569,8808,8808,32,0.7,439399.406,0,8782.094,1,1,8782.09402,484
"688",1586,2007,2016,10,1,"Sweden",13.51483,60.75684,2080031490,244.1290048,688,"bv_69",1,752,483,482,11,1.7,406628.75,0,481.424,1,1,481.4242141,310
"689",1564,2007,2016,10,1,"Sweden",14.65731,60.73963,2080031490,252.8609883,689,"bv_69",2,41445,3438,11881,46,1.2,320142.188,0,11851.748,2,2,3432.855234,211
"690",1565,2007,2016,10,0.8,"Sweden",15.63256,60.74857,2080031490,976.7610037,690,"bv_69",3,24453,3473,30346,97,1.9,246669.969,0,30212.971,6,3,3460.870988,186
"691",1558,2007,2016,10,1,"Sweden",13.45952,60.7101,2080031490,1423.573428,691,"bv_69",2,743,4946,38810,139,0.4,410693.406,0,38659.117,5,2,4926.247881,360
"692",1552,2007,2016,10,0.9,"Sweden",13.62444,60.6828,2080031490,2899.571086,692,"bv_69",1,71978,1790,1789,8,1.7,396940,0,1785.559,1,1,1785.559478,326
"693",1549,2007,2016,10,0.9,"Sweden",14.82819,60.65473,2080031490,1218.605747,693,"bv_69",1,41127,2231,2231,11,1,268746.719,0,2224.426,1,1,2224.426274,256
"694",1548,2007,2016,10,0.8,"Sweden",14.93648,60.60539,2080031490,823.8634097,694,"bv_69",2,41125,9191,12346,53,0.9,266522.281,0,12287.444,2,2,9141.290001,181
"695",1545,2007,2016,10,1,"Sweden",13.78886,60.52738,2080031490,358.7748872,695,"bv_69",1,71963,3721,3721,14,1,378307.719,0,3711.941,1,1,3711.940881,318
"696",1536,2007,2016,10,1,"Sweden",15.12466,60.45157,2080031490,56.98466885,696,"bv_69",1,3249,12108,12108,36,1,244514.938,0,12053.521,1,1,12053.52194,313
"697",1538,2007,2016,10,1,"Sweden",15.17422,60.47202,2080031490,1178.355709,697,"bv_69",1,3248,5163,5162,22,1.2,237594,0,5132.579,1,1,5132.578784,269
"698",1535,2007,2016,10,1,"Sweden",15.00113,60.45044,2080031490,281.8279938,698,"bv_69",2,5183,6587,16463,52,1.1,266235.656,0,16391.656,2,2,6552.512707,249
"699",1546,2001,2010,10,0.9,"Sweden",13.61831,60.544,2080033320,374.7248068,699,"bv_75",2,94981,2173,13953,58,1.1,438407.188,0,13894.867,2,2,2164.479988,372
"700",1520,2007,2016,10,1,"Sweden",16.12631,60.13395,2080031490,162.5553449,700,"bv_69",1,1754,6036,6035,32,0.9,127270.859,0,6008.155,1,1,6008.154817,124
"701",1521,2007,2016,10,1,"Sweden",16.13283,60.13753,2080031490,179.7910433,701,"bv_69",1,1754,6036,6035,32,0.9,127270.859,0,6008.155,1,1,6008.154817,119
"702",1522,2007,2016,10,1,"Sweden",16.13683,60.14245,2080031490,134.3157687,702,"bv_69",1,1754,6036,6035,32,0.9,127270.859,0,6008.155,1,1,6008.154817,105
"703",1528,2005,2014,10,0.9,"Sweden",14.72647,60.24025,2080031740,33.8065949,703,"bv_72",1,89912,2631,2631,9,0.9,307353.594,0,2616.746,1,1,2616.745615,243
"704",1517,2005,2014,10,0.9,"Sweden",14.97628,60.10652,2080031740,259.3796685,704,"bv_72",1,8926,1673,1672,8,0.7,299831.563,0,1665.513,1,1,1665.513309,253
"705",1511,2005,2014,10,1,"Sweden",14.68895,59.98447,2080031740,1525.911742,705,"bv_72",1,82982,949,948,9,2.1,296337.063,0,943.832,1,1,943.8316229,260
"706",1510,2006,2014,9,1,"Sweden",15.58785,59.92861,2080031740,452.7109625,706,"bv_72",1,82278,6484,6484,18,1.6,222967.266,0,6438.815,1,1,6438.814699,189
"707",1508,2005,2014,10,1,"Sweden",15.52086,59.91915,2080031740,974.1244343,707,"bv_72",1,822796,2231,2231,11,1.8,227100.359,0,2220.154,1,1,2220.154084,183
"708",1502,2005,2014,10,0.8,"Sweden",17.63576,59.85879,2080031740,478.6078849,708,"bv_72",4,271,7925,281363,1195,0.1,98255.578,0,279898.281,38,4,7873.336975,15
"709",1491,2005,2014,10,0.9,"Sweden",15.53993,59.79389,2080031740,24.22571583,709,"bv_72",2,82263,10771,19220,71,0.5,216061.25,0,19107.73,2,2,10706.37896,147
"710",1500,2005,2014,10,1,"Sweden",15.45488,59.85356,2080031740,763.8532078,710,"bv_72",1,82265,7625,7625,34,0.5,223644.438,0,7583.183,1,1,7583.183317,220
"711",1501,2005,2014,10,1,"Sweden",15.45505,59.85464,2080031740,809.1359638,711,"bv_72",1,82265,7625,7625,34,0.5,223644.438,0,7583.183,1,1,7583.183317,221
"712",1482,2005,2013,9,1,"Sweden",14.73761,59.64708,2080031740,1128.263629,712,"bv_72",1,824765,5653,5652,23,1.3,266127.438,0,5623.327,1,1,5623.326694,196
"713",1483,2005,2014,10,1,"Sweden",15.9435,59.65802,2080031740,14.00421002,713,"bv_72",1,82226,7208,7208,39,0.5,180193.672,0,7168.574,1,1,7168.573755,85
"714",1469,2002,2012,11,0.909090909,"Sweden",18.32932,59.16772,2080031750,254.7187551,714,"bv_85",1,0,2549,2548,15,1.2,2528.367,1,2528.367,1,1,2528.367275,30
"715",1466,2003,2012,10,1,"Sweden",17.8363,59.13568,2080031750,241.9486635,715,"bv_84",2,3,7201,22127,93,0.2,7596.215,1,21977.908,5,2,7157.334515,17
"716",1467,2002,2012,11,1,"Sweden",17.84768,59.14196,2080031750,696.6931227,716,"bv_84",2,3,7201,22127,93,0.2,7596.215,1,21977.908,5,2,7157.334515,21
"717",1463,2002,2012,11,1,"Sweden",17.83953,59.11659,2080031750,106.5146497,717,"bv_84",2,3,7201,22127,93,0.2,7596.215,1,21977.908,5,2,7157.334515,21
"718",1461,2002,2012,11,1,"Sweden",17.80234,59.11358,2080031750,146.9410995,718,"bv_84",2,3,7201,22127,93,0.2,7596.215,1,21977.908,5,2,7157.334515,9
"719",1457,2002,2012,11,0.909090909,"Sweden",18.14517,59.08369,2080031750,1115.088803,719,"bv_46",2,3,4404,14758,62,0.3,4950.235,1,14647.453,2,2,4372.924859,17
"720",1459,2002,2012,11,1,"Sweden",18.1226,59.09559,2080031750,257.8533052,720,"bv_46",1,5,7633,7632,51,0.2,12519.729,1,7569.495,1,1,7569.494583,19
"721",1460,2002,2012,11,1,"Sweden",18.11615,59.10101,2080031750,118.6646951,721,"bv_46",1,5,7633,7632,51,0.2,12519.729,1,7569.495,1,1,7569.494583,24
"722",1443,2002,2012,11,0.909090909,"Sweden",17.93063,59.00001,2080031750,495.9877425,722,"bv_53",2,1,7318,26242,100,0.4,7266.057,1,26053.09,2,2,7266.056537,34
"723",1406,2006,2015,10,1,"Sweden",14.54621,58.63407,2080031960,56.84720631,723,"bv_74",1,552,28373,28373,23,0.2,138758,0,28101.934,1,1,28101.93284,115
"724",1399,2006,2015,10,1,"Sweden",15.01625,58.50661,2080031960,322.9175666,724,"bv_74",1,36,3994,3994,23,0.2,101996.773,0,3954.577,1,1,3954.576591,97
"725",1361,2006,2015,10,1,"Sweden",14.16387,58.11851,2080031960,433.2386097,725,"bv_74",1,7723,12553,12552,22,1.1,203234.172,0,12440.315,1,1,12440.31589,224
"726",1368,2006,2015,10,1,"Sweden",15.03891,58.16782,2080031960,455.1942072,726,"bv_74",1,2282,9508,9508,38,0.2,130959.102,0,9425.639,1,1,9425.63856,148
"727",1353,2006,2015,10,1,"Sweden",14.98425,58.03998,2080031960,80.74662912,727,"bv_74",4,27731,8333,289276,1012,0.2,188670.766,0,286484.781,42,4,8259.368816,150
"728",1350,2006,2015,10,1,"Sweden",15.66028,58.03716,2080031960,7.996173979,728,"bv_74",4,2531,10660,714220,2396,0.2,133543.391,0,707306.188,103,4,10565.99505,107
"729",1343,2006,2015,10,1,"Sweden",14.43121,57.9975,2080031960,2.342756196,729,"bv_74",2,77181,5556,10518,35,1.5,177423.969,0,10425.079,2,2,5507.801825,109
"730",1335,2006,2015,10,1,"Sweden",14.11139,57.96535,2080031960,84.52445759,730,"bv_74",1,7772,19836,19836,19,0.6,209285.859,0,19625.932,1,1,19625.9323,129
"731",1332,2006,2015,10,1,"Sweden",14.11353,57.93799,2080031960,175.7639831,731,"bv_74",2,7841,2124,2365,7,1.4,204167.031,0,2341.016,2,2,2101.918864,111
"732",1326,2006,2015,10,0.9,"Sweden",14.08779,57.91465,2080031960,7.30651071,732,"bv_74",2,7821,6446,24555,71,1.3,206767.281,0,24317.633,3,2,6380.99708,158
"733",1327,2006,2015,10,1,"Sweden",14.07277,57.91463,2080031960,5.112567333,733,"bv_74",2,7821,6446,24555,71,1.3,206767.281,0,24317.633,3,2,6380.99708,166
"734",1328,2006,2015,10,1,"Sweden",14.08458,57.91496,2080031960,41.4841168,734,"bv_74",2,7821,6446,24555,71,1.3,206767.281,0,24317.633,3,2,6380.99708,154
"735",1331,2006,2015,10,0.9,"Sweden",14.12159,57.92821,2080031960,124.2402725,735,"bv_74",2,7821,6446,24555,71,1.3,206767.281,0,24317.633,3,2,6380.99708,92
"736",1342,2006,2015,10,1,"Sweden",14.14056,57.99223,2080031960,28.11562705,736,"bv_74",1,776,27182,27181,53,0.4,212696.141,0,26899.748,1,1,26899.74769,117
"737",1333,2006,2015,10,1,"Sweden",15.51203,57.97065,2080031960,14.83038227,737,"bv_74",2,2541,10425,13622,50,0.5,152417.266,0,13496.6,2,2,10330.36621,132
"738",1337,2006,2015,10,1,"Sweden",15.51458,57.98852,2080031960,160.7144098,738,"bv_74",2,2541,10425,13622,50,0.5,152417.266,0,13496.6,2,2,10330.36621,118
"739",1323,2006,2015,10,1,"Sweden",15.38036,57.88794,2080031960,131.3612438,739,"bv_74",3,26137,5884,129776,454,0.3,177898.328,0,128486.414,17,3,5822.254051,181
"740",1312,2006,2015,10,1,"Sweden",15.09675,57.83064,2080031960,96.09866794,740,"bv_74",3,2653,1707,56164,210,0.5,204737.344,0,55601.664,8,3,1688.209469,206
"741",1317,2006,2015,10,1,"Sweden",15.35952,57.85491,2080031960,23.0129893,741,"bv_74",3,2615,4704,122385,424,0.3,182558.375,0,121170.836,16,3,4660.048449,175
"742",1313,2006,2015,10,1,"Sweden",14.10452,57.82516,2080031960,10.07982271,742,"bv_74",1,7922,9925,9925,36,0.9,217231.453,0,9834.714,1,1,9834.714137,136
"743",1297,2006,2015,10,0.9,"Sweden",14.28972,57.76375,2080031960,36.23369308,743,"bv_74",2,9121,4180,12505,36,1.1,204517.547,0,12382.107,3,2,4138.100793,137
"744",1291,2006,2015,10,0.9,"Sweden",14.11721,57.73373,2080031960,90.82013647,744,"bv_74",1,86,4121,4121,22,2.7,214183.109,0,4077.742,1,1,4077.741688,112
"745",1287,2006,2015,10,0.8,"Sweden",14.39302,57.73038,2080031960,299.9745235,745,"bv_74",2,923,4146,29170,103,1.2,217115.234,0,28868.457,4,2,4101.493355,224
"746",1278,2006,2015,10,1,"Sweden",14.1175,57.70949,2080031960,16.7961922,746,"bv_74",2,873,9008,25920,93,1.1,220563.766,0,25673.533,3,2,8924.266087,149
"747",1256,2006,2015,10,1,"Sweden",15.6824,57.66134,2080031960,109.029704,747,"bv_74",3,249571,3463,93164,280,0.3,210428.313,0,92226.719,18,3,3424.338924,144
"748",1245,2002,2011,10,0.8,"Sweden",15.17386,57.64627,2080032230,181.5333264,748,"bv_86",2,4991,3631,10115,25,0.4,154719.281,0,10007.243,3,2,3590.971326,216
"749",1279,2002,2011,10,1,"Sweden",15.38818,57.72231,2080032230,66.88931651,749,"bv_86",3,465,3063,25890,64,0.5,142042.625,0,25614.236,6,3,3028.787597,168
"750",1280,2003,2011,9,1,"Sweden",15.38901,57.72321,2080032230,32.34054592,750,"bv_86",3,465,3063,25890,64,0.5,142042.625,0,25614.236,6,3,3028.787597,169
"751",1177,2002,2011,10,1,"Sweden",15.39315,57.43409,2080032230,146.2152849,751,"bv_86",2,7243,5770,8649,25,1.5,120289.125,0,8554.819,2,2,5707.231387,150
"752",1187,2003,2011,9,1,"Sweden",15.61855,57.4701,2080032230,11.87567401,752,"bv_86",1,56,10891,10891,60,0.8,109320.539,0,10779.014,1,1,10779.01393,166
"753",1173,2002,2011,10,1,"Sweden",15.46663,57.42731,2080032230,24.97682725,753,"bv_86",1,725,15282,15282,37,0.8,124069.016,0,15109.884,1,1,15109.88396,124
"754",1184,2002,2011,10,1,"Sweden",14.96078,57.4472,2080032230,78.98028208,754,"bv_86",3,855,8591,142357,507,0.2,154638.234,0,140851.141,18,3,8495.348203,190
